ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
3531,2,7,35.0,35.0,18,38,6.0,3,16,11,1.0,24,47,4.0,0,1,150.0,2.0,0,29.731589814177564,12.0,2,2.0,0,12.0,13.35180055401662,0,9,10.0,26.0,7.375,58.76495726495727,0,0,63,420.0,142,1,25.0,10.0,1,0.1875,420.0
12,2,6,45.0,45.0,24,51,4.0,3,23,22,3.0,10,150,4.0,0,1,180.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,9.0,18.0,0,9,18.0,29.0,7.375,58.76495726495727,0,1,68,536.6224433388612,56,1,27.0,40.0,1,0.28125,450.0
2890,2,7,30.0,30.0,15,12,6.0,3,45,43,1.0,40,47,8.0,0,1,120.0,2.0,5,600.0,57.44565217391305,0,2.0,9,8.0,8.0,0,9,8.0,25.0,7.375,58.76495726495727,0,0,43,350.0,36,0,23.0,10.0,1,0.1875,350.0
1242,2,7,40.0,35.0,41,43,6.0,3,24,20,2.0,24,47,4.0,0,1,130.0,4.0,5,3.0,57.44565217391305,2,2.0,0,7.0,13.35180055401662,2,4,14.0,14.0,7.375,58.76495726495727,0,0,63,600.0,105,1,25.0,10.0,1,0.21875,700.0
43,2,7,28.0,28.0,41,48,5.0,1,31,20,2.706506562412734,24,47,4.0,0,1,100.0,5.0,0,29.731589814177564,1.0,0,2.0,9,9.0,9.0,0,9,18.0,45.0,7.375,58.76495726495727,0,0,67,900.0,78,1,26.0,10.0,1,0.28125,540.0
350,2,7,29.0,9.0,10,48,6.0,1,32,21,2.706506562412734,24,47,5.0,0,1,240.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,18.0,9.0,0,4,9.0,25.0,7.375,58.76495726495727,0,0,65,225.0,67,1,25.0,10.0,1,0.28125,360.0
1436,0,8,25.0,12.0,33,29,4.0,3,17,19,2.0,85,118,4.0,0,1,95.0,5.0,5,3.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,3.0,29.0,7.375,58.76495726495727,0,0,28,300.0,49,1,25.0,10.0,1,0.1111111111111111,250.0
3813,2,7,29.0,29.0,15,13,6.0,3,14,8,1.0,24,47,8.0,0,1,50.0,2.0,5,500.0,57.44565217391305,0,2.0,9,10.0,10.0,0,9,8.0,23.0,7.375,58.76495726495727,0,0,43,350.0,41,0,22.0,10.0,1,0.1875,400.0
190,3,5,5.0,2.0,34,26,3.0,3,29,19,2.0,28,38,1.0,0,0,100.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,5.0,2,9,5.0,35.0,7.375,58.76495726495727,2,0,27,536.6224433388612,19,0,30.0,10.0,1,0.0909090909090909,150.0
2262,0,8,21.0,5.0,33,33,4.0,3,21,23,2.0,85,118,4.0,0,1,98.0,6.0,5,3.0,57.44565217391305,0,2.0,9,3.0,3.0,0,9,3.0,28.0,7.375,58.76495726495727,0,0,35,500.0,64,1,25.0,10.0,1,0.1851851851851852,391.0
1181,2,7,27.0,27.0,18,49,6.0,3,24,22,1.0,24,47,4.0,0,1,200.0,3.0,5,18.0,57.44565217391305,2,2.0,0,12.0,13.35180055401662,0,9,10.0,25.0,7.375,58.76495726495727,0,0,71,560.0,141,1,25.0,10.0,1,0.25,600.0
2159,0,2,30.0,30.0,18,49,6.0,3,20,24,2.0,27,11,300.0,0,1,300.0,2.0,12,2.0,1.0,0,2.0,0,10.0,13.35180055401662,0,9,10.0,45.0,7.375,58.76495726495727,0,0,67,1200.0,100,1,30.0,10.0,1,0.3703703703703703,850.0
3807,2,7,280.0,200.0,41,31,3.0,3,4,3,1.0,10,36,30.0,0,1,379.7269076305221,3.247522026431718,5,40.0,57.44565217391305,2,3.0,9,30.0,30.0,0,4,30.0,42.0,30.0,62.0,0,1,73,536.6224433388612,60,1,30.0,40.0,1,0.9375,2500.0
3787,3,5,10.0,5.0,9,20,4.0,3,1,10,1.0,1,128,2.0,0,1,500.0,2.0,5,29.731589814177564,57.44565217391305,2,3.0,0,15.0,13.35180055401662,0,9,15.0,24.0,10.0,65.0,0,0,41,1000.0,43,1,30.0,10.0,1,0.2272727272727273,400.0
3013,0,2,30.0,30.0,18,50,5.0,3,19,27,3.0,24,47,8.01767745444656,0,1,379.7269076305221,3.247522026431718,5,1.0,57.44565217391305,2,2.0,9,6.0,3.0,2,9,6.0,45.0,7.375,58.76495726495727,0,0,52,120.0,59,0,30.0,10.0,1,0.3333333333333333,585.0
2844,2,7,70.0,70.0,37,31,3.0,3,9,3,2.0,4,133,25.0,0,1,379.7269076305221,3.247522026431718,5,29.731589814177564,57.44565217391305,2,2.0,9,25.0,50.0,0,9,25.0,40.0,7.375,58.76495726495727,0,1,56,536.6224433388612,43,1,30.0,40.0,1,0.78125,1560.0
1718,3,5,5.0,5.0,41,39,5.0,3,44,40,2.0,56,50,1.0,0,1,150.0,2.0,0,29.731589814177564,5.0,2,3.0,0,2.0,13.35180055401662,2,9,2.0,40.0,2.0,70.0,0,0,49,200.0,38,0,30.0,10.0,1,0.0454545454545454,100.0
258,3,0,12.0,8.0,41,56,4.0,3,40,33,2.0,23,38,3.0,0,0,600.0,1.0,0,29.731589814177564,2.0,2,2.0,0,6.0,13.35180055401662,0,9,9.0,30.0,7.375,58.76495726495727,0,0,49,300.0,43,0,30.0,10.0,1,0.1363636363636364,220.0
1826,3,0,10.0,5.0,41,49,4.0,3,39,33,2.0,24,85,3.0,0,0,450.0,1.0,0,29.731589814177564,3.0,2,2.0,0,6.0,13.35180055401662,0,9,9.0,28.0,7.375,58.76495726495727,0,0,48,300.0,44,0,30.0,10.0,1,0.1363636363636364,250.0
2006,1,3,8.0,8.0,15,53,4.0,3,27,30,20.0,92,144,10.0,0,1,1000.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,20.0,20.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,57,400.0,81,1,29.0,10.0,1,0.1818181818181818,326.0
1015,1,3,10.0,10.0,16,57,4.0,3,30,30,4.0,1,21,5.0,0,1,1000.0,2.0,5,5.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,1.0,60.0,0,0,63,85.0,120,0,28.0,10.0,1,0.4545454545454545,800.0
1857,2,7,32.0,32.0,10,15,6.0,1,30,20,2.706506562412734,24,47,5.0,0,1,250.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,0,4,20.0,25.0,7.375,58.76495726495727,0,0,62,250.0,65,1,25.0,10.0,1,0.3125,400.0
3467,1,4,20.0,20.0,15,59,3.0,3,27,32,4.0,115,72,2.0,1,1,379.7269076305221,10.0,5,29.731589814177564,57.44565217391305,2,1.0,24,5.0,12.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,54,120.0,86,1,28.0,10.0,1,0.2272727272727273,440.0
2532,0,8,29.0,12.0,33,25,4.0,3,20,22,2.0,85,118,4.0,0,1,95.0,5.0,5,3.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,2.0,30.0,7.375,58.76495726495727,0,0,40,300.0,70,1,22.0,10.0,1,0.1111111111111111,245.0
3556,3,1,12.0,5.0,15,37,6.0,2,17,11,2.0,111,129,8.01767745444656,0,1,379.7269076305221,2.0,0,29.731589814177564,10.0,2,2.0,7,6.0,13.35180055401662,2,9,6.0,32.0,7.375,58.76495726495727,0,0,27,600.0,27,0,20.0,10.0,1,0.1363636363636364,255.0
3694,0,2,20.0,20.0,18,29,7.0,3,29,24,4.0,24,47,8.01767745444656,1,1,379.7269076305221,3.247522026431718,5,1.0,57.44565217391305,2,2.0,0,12.0,13.35180055401662,2,9,6.0,42.0,7.375,58.76495726495727,0,0,50,240.0,58,0,28.0,10.0,1,0.2222222222222222,510.0
3427,0,8,20.0,20.0,33,34,5.0,3,24,25,4.0,92,95,6.0,0,1,100.0,2.0,0,29.731589814177564,5.0,2,2.0,9,10.0,10.0,0,9,15.0,25.0,7.375,58.76495726495727,0,0,50,500.0,55,0,25.0,10.0,1,0.2962962962962963,640.0
1462,2,7,50.0,50.0,38,52,5.0,3,37,27,2.0,24,47,8.01767745444656,3,1,379.7269076305221,4.0,5,1.0,57.44565217391305,2,2.0,9,15.0,5.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,62,900.0,64,1,24.0,10.0,1,0.3125,688.0
3234,2,7,21.0,20.0,41,49,5.0,3,31,20,2.0,89,32,5.0,0,1,125.0,5.0,5,1.0,57.44565217391305,2,2.0,9,10.0,10.0,0,9,20.0,40.0,7.375,58.76495726495727,0,0,62,3.0,79,1,25.0,10.0,1,0.3125,600.0
1943,0,2,20.0,20.0,18,29,6.0,3,29,24,4.0,24,47,8.01767745444656,0,1,379.7269076305221,3.247522026431718,5,3.0,57.44565217391305,0,2.0,9,8.0,4.0,0,9,15.0,45.0,7.375,58.76495726495727,2,0,70,400.0,76,0,25.0,10.0,1,0.2962962962962963,680.0
194,1,4,30.0,25.0,15,49,3.0,2,32,24,1.0,18,47,3.0,1,1,379.7269076305221,5.0,0,29.731589814177564,3.0,2,3.0,0,12.0,13.35180055401662,0,9,12.0,22.0,8.0,55.0,0,0,48,120.0,71,1,28.0,10.0,1,0.3636363636363636,640.0
1934,2,7,30.0,30.0,38,45,5.0,1,30,17,2.706506562412734,24,47,5.0,0,1,150.0,4.0,5,1.0,57.44565217391305,2,2.0,9,20.0,1.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,64,900.0,67,1,25.0,10.0,1,0.3125,720.0
2952,2,6,45.0,45.0,15,50,4.0,3,22,21,3.0,10,150,5.0,0,1,200.0,3.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,0,9,20.0,28.0,7.375,58.76495726495727,0,1,68,536.6224433388612,57,1,25.0,40.0,0,0.3125,450.0
1893,2,6,20.0,20.0,18,35,4.0,3,19,8,1.0,10,35,2.0,0,1,120.0,3.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,6.0,0,9,12.0,33.0,7.375,58.76495726495727,0,0,39,300.0,94,1,26.0,10.0,1,0.1875,480.0
2200,0,8,5.0,5.0,33,24,4.0,3,29,20,2.0,42,50,2.0,0,1,20.0,3.0,5,2.0,57.44565217391305,2,2.0,9,2.0,2.0,0,9,5.0,25.0,7.375,58.76495726495727,0,0,42,100.0,37,1,30.0,10.0,1,0.074074074074074,80.0
2993,3,0,10.0,10.0,41,54,4.0,3,34,54,1.0,0,23,5.0,4,0,1000.0,3.0,5,1.0,57.44565217391305,2,3.0,9,10.0,10.0,0,9,10.0,18.0,7.375,58.76495726495727,0,0,32,1200.0,25,0,27.0,10.0,1,0.2272727272727273,300.0
146,3,5,15.0,12.0,18,23,4.0,3,1,10,2.0,1,47,3.0,0,1,600.0,2.0,0,29.731589814177564,4.0,2,3.0,0,18.0,13.35180055401662,0,9,18.0,30.0,12.0,60.0,0,0,41,1200.0,43,1,30.0,10.0,1,0.2727272727272727,480.0
3217,3,5,5.0,5.0,41,40,5.0,3,42,38,1.0,96,150,2.0,0,0,379.7269076305221,2.0,0,29.731589814177564,2.0,2,3.0,0,5.0,13.35180055401662,2,9,4.0,45.0,4.0,75.0,0,0,40,400.0,40,0,30.0,10.0,1,0.0909090909090909,200.0
3137,3,5,15.0,15.0,10,34,4.0,3,35,33,2.0,96,150,2.0,0,0,400.0,3.0,0,29.731589814177564,2.0,2,3.0,17,11.452359483017734,13.35180055401662,2,9,4.0,40.0,4.0,70.0,0,0,39,400.0,33,0,30.0,10.0,1,0.0909090909090909,200.0
1632,0,8,13.0,10.0,33,25,4.0,3,19,23,2.0,85,118,4.0,0,1,98.0,6.0,5,4.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,3.0,35.0,7.375,58.76495726495727,0,0,41,228.0,63,1,22.0,10.0,1,0.1111111111111111,210.0
2316,1,4,50.0,50.0,15,57,5.0,3,33,33,5.0,18,47,3.0,1,1,379.7269076305221,8.0,0,29.731589814177564,3.0,2,3.0,0,10.0,13.35180055401662,0,9,15.0,22.0,10.0,60.0,0,0,43,150.0,54,1,24.0,10.0,1,0.4545454545454545,800.0
1010,2,7,6.0,6.0,41,14,5.0,3,0,15,2.0,96,154,1.0,0,1,75.0,7.0,5,1.0,57.44565217391305,0,2.0,9,3.0,6.0,0,9,3.0,46.0,7.375,58.76495726495727,0,0,60,150.0,67,1,26.0,10.0,1,0.09375,130.0
415,2,6,40.0,40.0,15,45,4.0,3,15,16,2.0,10,150,16.0,0,1,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,20.0,40.0,0,9,40.0,28.0,7.375,58.76495726495727,0,1,70,536.6224433388612,58,1,25.0,40.0,0,0.625,950.0
3663,2,6,30.0,15.0,29,47,5.0,3,24,19,2.0,10,47,4.0,0,1,160.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,16.0,0,9,8.0,20.0,7.375,58.76495726495727,0,0,41,80.0,79,0,25.0,10.0,1,0.25,450.0
2146,2,7,40.0,40.0,18,47,4.0,2,50,50,2.0,111,50,4.0,1,1,379.7269076305221,3.0,5,50.0,57.44565217391305,2,3.0,9,20.0,20.0,0,4,10.0,10.0,10.0,10.0,0,0,73,300.0,71,0,13.0,10.0,1,0.3125,400.0
1018,1,3,5.0,5.0,15,60,4.0,3,27,36,8.0,60,144,4.0,0,1,400.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,8.0,0,9,8.0,30.0,7.375,58.76495726495727,0,0,53,300.0,95,1,28.0,10.0,1,0.1363636363636364,239.0
3399,2,7,30.0,30.0,15,9,6.0,3,13,13,1.0,24,49,6.0,0,1,90.0,2.0,5,600.0,57.44565217391305,0,2.0,9,5.0,5.0,0,9,5.0,23.0,7.375,58.76495726495727,0,0,43,250.0,35,0,22.0,10.0,1,0.15625,350.0
1275,2,7,60.0,60.0,6,22,4.0,1,25,27,2.706506562412734,24,47,8.0,0,1,379.7269076305221,5.0,5,29.731589814177564,57.44565217391305,2,2.0,9,25.0,12.0,0,9,25.0,42.0,7.375,58.76495726495727,0,1,63,536.6224433388612,53,0,28.0,40.0,1,0.375,640.0
1993,1,3,20.0,20.0,39,66,4.0,3,40,41,3.0,0,0,3.0,0,0,200.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,4,15.0,10.0,7.375,58.76495726495727,0,0,46,1100.0,113,1,26.0,10.0,1,0.9090909090909092,1600.0
3150,1,4,25.0,16.0,15,51,4.0,2,31,32,1.0,71,150,3.0,0,1,250.0,3.0,0,29.731589814177564,2.0,2,3.0,0,13.0,13.35180055401662,0,9,12.0,25.0,12.0,65.0,0,0,69,1300.0,76,0,21.0,10.0,1,0.5454545454545454,1300.0
53,2,7,30.0,30.0,38,37,5.0,3,25,10,2.0,24,47,5.0,0,1,150.0,5.0,5,1.0,57.44565217391305,2,2.0,9,20.0,10.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,60,900.0,75,1,24.0,10.0,1,0.3125,500.0
2856,1,4,55.0,33.0,15,54,4.0,2,39,31,1.0,71,154,4.0,0,0,450.0,3.0,0,29.731589814177564,3.0,2,3.0,0,21.0,13.35180055401662,0,9,15.0,25.0,15.0,68.0,0,0,69,1600.0,83,0,23.0,10.0,1,0.9545454545454546,2200.0
2873,2,6,70.0,70.0,18,37,4.0,3,20,13,2.0,10,35,6.0,0,1,320.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,16.0,0,9,32.0,31.0,7.375,58.76495726495727,0,0,34,800.0,109,1,23.0,10.0,1,0.5,1200.0
1831,2,7,50.0,50.0,41,5,5.0,3,19,8,2.0,24,47,5.0,0,1,150.0,5.0,5,1.0,57.44565217391305,2,2.0,9,15.0,5.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,63,900.0,83,1,23.0,10.0,1,0.3125,655.0
163,3,0,25.0,25.0,18,45,5.0,3,30,17,1.0,42,99,5.0,1,0,100.0,2.0,5,2.0,57.44565217391305,2,1.0,23,11.452359483017734,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,17,150.0,17,1,25.0,10.0,1,0.2272727272727273,400.0
1457,3,5,20.0,12.0,9,24,4.0,3,1,0,1.0,1,47,3.0,0,0,700.0,2.0,6,1.0,4.0,2,3.0,0,21.0,13.35180055401662,0,9,14.0,30.0,21.0,65.0,0,0,40,1400.0,42,1,30.0,10.0,1,0.3181818181818182,560.0
1526,2,7,50.0,50.0,38,54,5.0,3,37,40,2.0,24,47,8.01767745444656,3,1,379.7269076305221,4.0,5,1.0,57.44565217391305,2,2.0,9,15.0,5.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,48,900.0,83,1,21.0,10.0,1,0.3125,655.0
253,3,5,10.0,6.0,9,25,4.0,3,1,7,2.0,1,49,1.0,0,1,230.0,2.0,0,29.731589814177564,2.0,2,3.0,0,9.0,13.35180055401662,0,9,9.0,24.0,6.0,65.0,0,0,42,600.0,44,1,30.0,10.0,1,0.1363636363636364,240.0
1836,3,5,3.0,3.0,18,25,4.0,3,25,23,1.0,36,7,2.0,0,1,300.0,1.0,0,29.731589814177564,1.0,2,2.0,24,6.0,6.0,2,9,6.0,23.0,7.375,58.76495726495727,0,0,41,600.0,38,0,30.0,10.0,1,0.1363636363636364,275.0
1062,2,7,42.0,42.0,15,12,4.0,1,19,14,2.706506562412734,24,47,5.0,1,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,8.0,0,9,15.0,37.0,7.375,58.76495726495727,0,1,63,536.6224433388612,51,0,28.0,40.0,1,0.25,440.0
1755,1,3,30.0,26.0,39,37,4.0,3,49,47,4.0,0,0,5.0,0,1,500.0,1.0,5,5.0,57.44565217391305,0,2.0,9,14.0,14.0,0,9,7.0,7.0,7.375,58.76495726495727,0,0,55,500.0,112,1,26.0,10.0,1,0.2727272727272727,480.0
1477,1,3,100.0,100.0,16,51,4.0,3,16,23,3.0,1,21,5.0,0,0,1000.0,4.0,5,29.731589814177564,57.44565217391305,2,3.0,9,11.452359483017734,13.35180055401662,0,4,2.0,30.0,1.0,60.0,0,0,68,90.0,119,0,29.0,10.0,1,0.4545454545454545,750.0
3195,3,5,2.0,2.0,41,44,5.0,3,46,42,1.0,42,62,2.0,0,0,300.0,3.0,5,29.731589814177564,57.44565217391305,2,3.0,0,5.0,13.35180055401662,2,9,4.0,40.0,4.0,70.0,0,0,14,400.0,131,0,30.0,10.0,1,0.0909090909090909,1500.0
2344,2,7,70.0,70.0,6,17,4.0,1,21,18,2.706506562412734,24,47,4.0,1,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,14.0,7.0,0,9,14.0,38.0,7.375,58.76495726495727,0,1,72,536.6224433388612,59,0,27.0,40.0,1,0.21875,350.0
704,1,4,16.0,12.0,15,52,4.0,2,28,27,1.0,71,150,2.0,0,1,2.0,2.0,0,29.731589814177564,2.0,2,3.0,0,6.0,13.35180055401662,0,9,6.0,25.0,6.0,65.0,0,0,69,800.0,78,0,22.0,10.0,1,0.4090909090909091,1000.0
1747,0,8,16.0,9.0,33,26,4.0,3,21,23,2.0,85,118,4.0,0,1,98.0,5.0,5,3.0,57.44565217391305,2,2.0,24,3.0,3.0,0,9,3.0,25.0,7.375,58.76495726495727,0,0,34,200.0,48,1,25.0,10.0,1,0.1111111111111111,250.0
2458,2,7,100.0,100.0,41,43,6.0,3,26,14,2.0,24,47,5.0,0,1,84.0,4.0,5,3.0,57.44565217391305,2,2.0,0,10.0,13.35180055401662,2,4,20.0,20.0,7.375,58.76495726495727,0,0,75,600.0,113,1,25.0,10.0,1,0.3125,1100.0
476,2,6,70.0,70.0,18,37,4.0,3,21,11,1.0,10,35,4.0,0,1,200.0,5.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,10.0,0,10,20.0,33.0,7.375,58.76495726495727,0,0,42,500.0,92,1,25.0,10.0,1,0.3125,600.0
3145,2,7,32.0,32.0,18,40,5.0,3,18,12,1.0,31,47,4.0,0,1,200.0,5.0,5,12.0,57.44565217391305,2,2.0,0,12.0,13.35180055401662,0,9,12.0,23.0,7.375,58.76495726495727,0,0,78,560.0,136,1,25.0,10.0,1,0.25,560.0
2174,1,4,25.0,23.0,15,53,5.0,2,37,31,1.0,35,36,2.0,1,1,379.7269076305221,4.0,5,1.0,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,22.0,6.0,55.0,0,0,42,200.0,75,1,28.0,10.0,1,0.1818181818181818,360.0
1191,1,4,12.0,12.0,15,50,5.0,3,36,27,5.0,35,48,1.0,1,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,3.0,23,11.452359483017734,6.0,0,9,4.0,22.0,6.0,68.0,0,0,43,200.0,77,1,28.0,10.0,1,0.1363636363636364,270.0
1680,3,5,9.0,3.0,18,24,4.0,3,24,30,2.0,6,34,3.0,0,1,430.0,1.0,5,1.0,57.44565217391305,2,3.0,0,9.0,13.35180055401662,0,9,9.0,20.0,6.0,65.0,0,0,43,600.0,45,0,30.0,10.0,1,0.1363636363636364,210.0
1208,3,5,10.0,10.0,41,40,5.0,3,42,38,1.0,42,50,4.0,0,1,600.0,2.0,29,29.731589814177564,57.44565217391305,2,3.0,17,11.452359483017734,13.35180055401662,2,9,8.0,42.0,8.0,72.0,0,0,54,800.0,48,0,30.0,10.0,1,0.1818181818181818,400.0
2611,2,7,100.0,100.0,41,44,6.0,3,22,15,2.0,24,47,5.0,0,1,240.0,4.0,5,3.0,57.44565217391305,2,2.0,9,10.0,20.0,0,4,20.0,20.0,7.375,58.76495726495727,0,0,73,600.0,89,1,13.0,10.0,1,0.3125,1300.0
952,3,5,15.0,10.0,1,27,6.0,3,9,14,2.0,3,38,2.0,0,0,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,1.0,2,20.0,20.0,2,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,27,500.0,24,0,30.0,10.0,1,0.1818181818181818,450.0
1736,0,2,30.0,30.0,18,33,6.0,3,33,29,2.0,24,47,8.01767745444656,1,1,379.7269076305221,3.247522026431718,5,2.0,57.44565217391305,2,2.0,0,20.0,13.35180055401662,2,9,20.0,45.0,7.375,58.76495726495727,0,0,69,600.0,78,0,25.0,10.0,1,0.3703703703703703,890.0
1722,0,2,30.0,30.0,18,46,7.0,3,22,26,3.0,10,47,4.0,0,1,379.7269076305221,2.0,5,1.0,57.44565217391305,2,3.0,0,12.0,13.35180055401662,0,9,9.0,22.0,6.0,58.76495726495727,0,0,58,120.0,86,1,30.0,10.0,1,0.2222222222222222,492.0
2832,1,3,5.0,5.0,16,31,4.0,3,20,28,4.0,1,34,2.0,0,1,500.0,3.0,5,2.0,57.44565217391305,0,2.0,9,11.452359483017734,13.35180055401662,0,4,2.0,1.0,7.375,58.76495726495727,0,0,68,90.0,139,0,28.0,10.0,1,0.2272727272727273,350.0
838,2,7,30.0,22.0,18,54,6.0,1,4,27,2.706506562412734,24,47,8.01767745444656,0,1,379.7269076305221,4.0,5,15.0,57.44565217391305,2,2.0,0,12.0,13.35180055401662,0,9,16.0,35.0,7.375,58.76495726495727,0,0,57,560.0,120,1,22.0,10.0,1,0.25,560.0
1398,1,4,18.0,18.0,15,53,3.0,3,28,29,3.0,115,66,2.0,0,1,379.7269076305221,9.0,5,29.731589814177564,57.44565217391305,2,1.0,9,6.0,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,48,100.0,85,0,26.0,10.0,1,0.1818181818181818,300.0
2302,1,3,25.0,20.0,39,42,3.0,3,43,14,4.0,0,0,15.0,0,1,3000.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,60,400.0,103,1,26.0,10.0,1,0.2727272727272727,4800.0
2047,1,3,8.0,8.0,15,70,4.0,3,43,41,8.0,92,144,4.0,0,1,400.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,8.0,0,9,8.0,30.0,7.375,58.76495726495727,0,0,44,400.0,83,1,28.0,10.0,1,0.1818181818181818,320.0
880,2,6,35.0,30.0,15,31,5.0,3,13,2,1.0,61,70,8.01767745444656,0,1,379.7269076305221,5.0,5,29.731589814177564,57.44565217391305,2,1.0,23,11.452359483017734,20.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,31,1000.0,35,1,25.0,10.0,1,0.3125,600.0
524,3,0,20.0,10.0,41,51,4.0,3,38,34,1.0,24,49,4.0,0,1,400.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,0,7.0,13.35180055401662,0,9,12.0,28.0,7.375,58.76495726495727,0,0,43,600.0,43,0,30.0,10.0,1,0.2272727272727273,450.0
314,3,1,21.0,21.0,6,44,6.0,2,8,15,1.0,42,118,21.0,2,1,2100.0,1.0,0,29.731589814177564,2000.0,2,1.0,23,11.452359483017734,42.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,22,2000.0,24,0,22.0,10.0,1,0.9545454545454546,1890.0
2358,2,7,30.0,30.0,18,34,5.0,1,16,6,2.706506562412734,24,47,5.0,0,1,250.0,11.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,2,9,10.0,25.0,7.375,58.76495726495727,1,0,52,900.0,63,1,25.0,10.0,1,0.3125,600.0
1705,3,5,2.0,2.0,15,28,3.0,3,33,33,1.0,10,1,45.0,0,1,200.0,2.0,0,29.731589814177564,1.0,2,2.0,24,4.0,4.0,2,9,4.0,25.0,7.375,58.76495726495727,0,0,40,200.0,37,0,30.0,10.0,1,0.0909090909090909,160.0
2480,1,4,20.0,20.0,15,52,5.0,3,33,27,3.0,4,47,2.0,1,1,379.7269076305221,5.0,5,1.0,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,22.0,6.0,63.0,0,0,48,150.0,78,1,25.0,10.0,1,0.1818181818181818,240.0
2659,2,7,20.0,20.0,21,46,6.0,1,31,20,2.706506562412734,24,47,5.0,0,1,400.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,16.0,32.0,0,4,32.0,25.0,7.375,58.76495726495727,0,0,64,400.0,66,1,25.0,10.0,1,0.5,680.0
3641,3,0,12.0,4.0,6,47,5.0,3,39,36,1.0,92,54,2.0,0,0,400.0,1.0,0,29.731589814177564,1.0,2,1.0,23,11.452359483017734,5.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,26,200.0,22,1,25.0,10.0,1,0.0909090909090909,150.0
598,2,7,48.0,48.0,38,34,5.0,3,22,7,2.0,24,47,6.0,0,1,180.0,2.0,5,1.0,57.44565217391305,2,2.0,9,9.0,5.0,0,9,20.0,40.0,7.375,58.76495726495727,0,0,60,1200.0,84,1,24.0,10.0,1,0.375,755.0
555,1,4,32.0,25.0,15,59,4.0,2,36,34,1.0,71,118,5.0,0,0,580.0,3.0,0,29.731589814177564,3.0,2,3.0,0,18.0,13.35180055401662,0,9,16.0,23.0,18.0,63.0,0,0,69,1600.0,104,0,22.0,10.0,1,0.7727272727272727,1800.0
